date,unit_sales,transactions,dcoilwtico,onpromotion,is_holiday,dayofweek,month,year,is_weekend,is_payday,sales_lag_7,sales_rolling_mean_7,sales_rolling_mean_14,sales_rolling_mean_30
2016-07-20,29093.458,3047.0,44.96,340,0.0,2,7,2016,0,0,40948.325,39363.75457142857,39553.52214285714,40472.8634
2016-07-21,32044.826,3656.0,43.96,111,0.0,3,7,2016,0,0,27541.205,40007.129,40020.51671428571,40544.7694
2016-07-22,37283.243,4072.0,43.41,321,0.0,4,7,2016,0,0,38623.186,39815.70857142857,39816.19335714286,40433.057799999995
2016-07-23,48195.644,4743.0,43.41,116,1.0,5,7,2016,1,0,54310.027,38942.22528571428,39602.04014285714,41052.08499999999
2016-07-24,48831.557,4549.0,43.41,111,1.0,6,7,2016,1,0,55818.714,37944.06,39435.637285714285,41499.155966666665
2016-07-25,35452.685,3773.0,42.4,115,1.0,0,7,2016,0,0,37165.931,37699.31057142857,39315.410571428576,40991.585399999996
2016-07-26,29586.989,3532.0,42.16,111,0.0,1,7,2016,0,0,32993.761,37212.62885714286,39134.96792857143,40174.44816666667
2016-07-27,36691.339,3765.0,41.9,337,0.0,2,7,2016,0,0,29093.458,38298.040428571425,38830.8975,40227.4052
2016-07-28,29581.109,3403.0,41.13,108,0.0,3,7,2016,0,0,32044.826,37946.08085714286,38976.60492857143,40242.50166666666
2016-07-29,36625.465,4110.0,41.54,320,0.0,4,7,2016,0,0,37283.243,37852.11257142857,38833.910571428576,40128.0304
2016-07-30,50337.249,4694.0,41.54,121,0.0,5,7,2016,1,0,48195.644,38158.056142857145,38550.14071428571,40862.74246666666
2016-07-31,55901.57,4747.0,41.54,108,0.0,6,7,2016,1,1,48831.557,39168.058,38556.059,41189.89833333334
2016-08-01,45122.27,4160.0,40.05,93,0.0,0,8,2016,0,0,35452.685,40549.427285714286,39124.36892857143,40718.0289
2016-08-02,36735.569,3850.0,39.5,112,0.0,1,8,2016,0,0,29586.989,41570.653,39391.640928571425,39850.5659
2016-08-03,45046.132,4290.0,40.8,337,0.0,2,8,2016,0,0,36691.339,42764.19485714286,40531.11764285714,39985.837100000004
2016-08-04,29416.774,3611.0,41.92,145,0.0,3,8,2016,0,0,29581.109,42740.71842857143,40343.39964285715,39832.3552
2016-08-05,39315.094,4204.0,41.83,369,1.0,4,8,2016,0,0,36625.465,43124.95114285714,40488.53185714286,39663.894166666665
2016-08-06,49682.304,4715.0,41.83,184,0.0,5,8,2016,1,0,50337.249,43031.38757142857,40594.72185714286,40469.7409
2016-08-07,50449.792,4642.0,41.83,185,0.0,6,8,2016,1,0,55901.57,42252.56214285714,40710.310071428576,40813.274966666664
2016-08-08,35947.675,3932.0,43.06,163,0.0,0,8,2016,0,0,45122.27,40941.90571428572,40745.6665,40305.07116666667
2016-08-09,29773.806,3584.0,42.78,142,0.0,1,8,2016,0,0,36735.569,39947.36814285714,40759.010571428575,39592.15813333334
2016-08-10,37597.577,3999.0,41.75,381,1.0,2,8,2016,0,0,45046.132,38883.288857142856,40823.74185714285,39607.54873333333
2016-08-11,29933.32,3751.0,43.51,148,0.0,3,8,2016,0,0,29416.774,38957.08114285714,40848.89978571429,39534.88653333333
2016-08-12,44038.718,4340.0,44.47,375,1.0,4,8,2016,0,0,39315.094,39631.88457142858,41378.41785714286,39637.899633333334
2016-08-13,38904.632,4000.0,44.47,172,0.0,5,8,2016,1,0,49682.304,38092.217142857146,40561.80235714286,40016.68053333333
2016-08-14,42845.24,4044.0,44.47,177,0.0,6,8,2016,1,0,50449.792,37005.85257142857,39629.207357142855,40157.41566666667
2016-08-15,35694.586,3857.0,45.72,189,1.0,0,8,2016,0,1,35947.675,36969.697,38955.80135714285,39536.90096666666
2016-08-16,37785.658,3941.0,46.57,195,0.0,1,8,2016,0,0,29773.806,38114.24728571428,39030.807714285715,38935.7991
2016-08-17,42466.805,4256.0,46.81,434,0.0,2,8,2016,0,0,37597.577,38809.85128571429,38846.57007142856,39112.4949
2016-08-18,30372.932,3776.0,48.2,175,0.0,3,8,2016,0,0,29933.32,38872.653,38914.86707142857,39025.13393333333
2016-08-19,39435.087,4185.0,48.48,395,0.0,4,8,2016,0,0,44038.718,38214.991428571426,38923.438,39369.854900000006
2016-08-20,51817.376,4830.0,48.48,195,0.0,5,8,2016,1,0,38904.632,40059.66914285714,39075.94314285715,40028.9399
2016-08-21,55240.873,4825.0,48.48,218,0.0,6,8,2016,1,0,42845.24,41830.47385714285,39418.16321428572,40627.52756666667
2016-08-22,39545.172,3933.0,46.8,175,0.0,0,8,2016,0,0,35694.586,42380.55757142857,39675.12728571428,40339.1785
2016-08-23,34509.375,3847.0,47.54,184,0.0,1,8,2016,0,0,37785.658,41912.51714285714,40013.38221428572,39861.77243333333
2016-08-24,40785.409,4244.0,46.29,405,1.0,2,8,2016,0,0,42466.805,41672.31771428571,40241.0845,40039.5299
2016-08-25,32985.605,4236.0,46.97,146,0.0,3,8,2016,0,0,30372.932,42045.55671428571,40459.104857142855,40152.8171
2016-08-26,38553.705,4692.0,47.64,355,0.0,4,8,2016,0,0,39435.087,41919.645000000004,40067.31821428572,40214.89596666666
2016-08-27,47983.484,4643.0,47.64,155,0.0,5,8,2016,1,0,51817.376,41371.946142857145,40715.807642857144,40828.30846666668
2016-08-28,53317.403,4705.0,47.64,162,0.0,6,8,2016,1,0,55240.873,41097.16471428571,41463.819285714286,41384.7064
2016-08-29,34805.47,3779.0,46.97,160,0.0,0,8,2016,0,0,39545.172,40420.06442857143,41400.310999999994,40866.98043333333
2016-08-30,34184.031,3739.0,46.32,185,0.0,1,8,2016,0,0,34509.375,40373.58671428572,41143.05192857143,40143.06246666666
2016-08-31,44776.367,4251.0,44.68,405,0.0,2,8,2016,0,1,40785.409,40943.72357142857,41308.02064285714,40131.53236666667
2016-09-01,25789.594,3113.0,43.17,135,0.0,3,9,2016,0,0,32985.605,39915.722,40980.639357142856,39766.66653333334
2016-09-02,50079.761,4620.0,44.39,361,0.0,4,9,2016,0,0,38553.705,41562.30142857142,41740.97321428572,39934.45416666667
2016-09-03,67785.884,5418.0,44.39,146,0.0,5,9,2016,1,0,47983.484,44391.21571428572,42881.58092857143,41213.4245
2016-09-04,60112.431,4761.0,44.39,139,0.0,6,9,2016,1,0,53317.403,45361.934,43229.54935714286,41906.66906666666
2016-09-05,45753.794,4202.0,44.39,138,0.0,0,9,2016,0,0,34805.47,46925.980285714286,43673.022357142865,41775.71873333333
2016-09-06,36527.009,4014.0,44.85,127,0.0,1,9,2016,0,0,34184.031,47260.69142857143,43817.13907142857,41311.62596666667
2016-09-07,45278.665,4330.0,45.47,353,0.0,2,9,2016,0,0,44776.367,47332.44828571428,44138.085928571425,41622.65896666667
2016-09-08,31337.405,3775.0,47.63,126,0.0,3,9,2016,0,0,25789.594,48124.99271428572,44020.35735714286,41674.778933333335
2016-09-09,38539.642,4261.0,45.88,344,0.0,4,9,2016,0,0,50079.761,46476.404285714285,44019.35285714286,41706.18110000001
2016-09-10,58714.203,5149.0,45.88,144,0.0,5,9,2016,1,0,67785.884,45180.449857142856,44785.83278571429,42665.54386666667
2016-09-11,58207.672,4712.0,45.88,137,0.0,6,9,2016,1,0,60112.431,44908.34142857143,45135.137714285716,43137.842333333334
2016-09-12,38192.405,3844.0,46.28,125,0.0,0,9,2016,0,0,45753.794,43828.143,45377.061642857145,43114.10143333333
2016-09-13,30423.016,3475.0,44.91,113,0.0,1,9,2016,0,0,36527.009,42956.14399999999,45108.417714285715,42700.027299999994
2016-09-14,40323.417,3996.0,43.62,334,0.0,2,9,2016,0,0,45278.665,42248.25142857143,44790.34985714286,42854.32166666667
2016-09-15,29761.388,3621.0,43.85,202,0.0,3,9,2016,0,1,31337.405,42023.106142857134,45074.04942857142,42586.846
2016-09-16,43159.858,4274.0,43.04,441,0.0,4,9,2016,0,0,38539.642,42683.136999999995,44579.77064285714,42609.947766666664
2016-09-17,57820.564,5000.0,43.04,253,0.0,5,9,2016,1,0,58714.203,42555.474285714285,43867.96207142856,43524.868833333334
2016-09-18,62878.975,4904.0,43.04,264,0.0,6,9,2016,1,0,58207.672,43222.80328571428,44065.57235714285,44306.33176666666
2016-09-19,35881.298,3863.0,43.34,231,0.0,0,9,2016,0,0,38192.405,42892.645142857145,43360.39407142857,43775.129166666666
2016-09-20,33331.802,3706.0,43.85,237,0.0,1,9,2016,0,0,30423.016,43308.186,43132.165,43044.8268
2016-09-21,39025.621,4262.0,45.33,477,0.0,2,9,2016,0,0,40323.417,43122.78657142857,42685.51899999999,43027.508433333336
2016-09-22,30001.554,3619.0,46.1,262,0.0,3,9,2016,0,0,29761.388,43157.096000000005,42590.101071428566,42877.24773333334
2016-09-23,38525.334,4232.0,44.36,475,0.0,4,9,2016,0,0,43159.858,42495.02114285715,42589.07907142857,42801.91189999999
2016-09-24,56328.313,4901.0,44.36,284,0.0,5,9,2016,1,0,57820.564,42281.84242857143,42418.65835714286,43580.002166666665
2016-09-25,60105.018000000004,4929.0,44.36,280,0.0,6,9,2016,1,0,62878.975,41885.56285714286,42554.18307142857,44298.37926666667
2016-09-26,36030.577,3767.0,45.6,251,0.0,0,9,2016,0,0,35881.298,41906.88842857142,42399.766785714295,43899.94903333333
2016-09-27,32391.435,3593.0,44.65,244,0.0,1,9,2016,0,0,33331.802,41772.550285714286,42540.36814285714,43202.41676666667
2016-09-28,40004.357,3973.0,47.07,486,1.0,2,9,2016,0,0,39025.621,41912.36971428571,42517.57814285714,43375.713
2016-09-29,30945.499,3545.0,47.72,260,0.0,3,9,2016,0,0,30001.554,42047.219,42602.15750000001,43267.761933333335
2016-09-30,45622.579,4238.0,47.72,451,0.0,4,9,2016,0,1,38525.334,43061.11114285714,42778.06614285715,43295.969000000005
2016-10-01,74452.999,5482.0,47.72,232,0.0,5,10,2016,1,0,56328.313,45650.352000000006,43966.09721428571,44918.0825
2016-10-02,84398.825,5674.0,47.72,225,0.0,6,10,2016,1,0,60105.018000000004,49120.89585714286,45503.22935714286,46062.0513
2016-10-03,46667.744,4189.0,48.8,216,0.0,0,10,2016,0,0,36030.577,50640.49114285714,46273.68978571428,45358.1133
2016-10-04,35519.862,3740.0,48.67,242,0.0,1,10,2016,0,0,32391.435,51087.40928571428,46429.979785714284,44538.361000000004
2016-10-05,48496.784,4219.0,49.75,488,0.0,2,10,2016,0,0,40004.357,52300.613142857146,47106.491428571426,44629.794
2016-10-06,24081.773,3198.0,50.44,215,0.0,3,10,2016,0,0,30945.499,51320.08085714286,46683.64992857143,44214.9528
2016-10-07,44193.294,4255.0,49.76,472,1.0,4,10,2016,0,0,45622.579,51115.89728571429,47088.50421428571,44178.773766666665
2016-10-08,63108.103,5155.0,49.76,268,0.0,5,10,2016,1,0,74452.999,49495.197857142855,47572.77492857143,45237.79703333333
2016-10-09,67813.35,5286.0,49.76,262,1.0,6,10,2016,1,0,84398.825,47125.84428571429,48123.37007142857,46213.5873
2016-10-10,39245.648,3996.0,49.76,240,0.0,0,10,2016,0,0,46667.744,46065.54485714286,48353.018,45564.63546666667
2016-10-11,31734.94,3405.0,50.72,250,0.0,1,10,2016,0,0,35519.862,45524.84171428572,48306.1255,44682.21106666666
2016-10-12,41452.915,3919.0,50.14,453,0.0,2,10,2016,0,0,48496.784,44518.574714285714,48409.59392857143,44790.89473333334
2016-10-13,34579.093,3827.0,50.47,250,0.0,3,10,2016,0,0,24081.773,46018.191857142854,48669.13635714286,44929.43063333333
2016-10-14,41866.862,4319.0,50.35,452,0.0,4,10,2016,0,0,44193.294,45685.84442857143,48400.87085714285,44980.87879999999
2016-10-15,55545.866,4878.0,50.35,261,0.0,5,10,2016,1,1,63108.103,44605.52485714286,47050.36135714286,45840.36140000001
2016-10-16,69787.578,5275.0,50.35,256,0.0,6,10,2016,1,0,67813.35,44887.55742857143,46006.70085714286,46727.95206666667
2016-10-17,39498.063,3674.0,49.97,212,0.0,0,10,2016,0,0,39245.648,44923.61671428572,45494.580785714286,46117.20203333334
2016-10-18,32770.682,3725.0,50.3,213,0.0,1,10,2016,0,0,31734.94,45071.57985714286,45298.210785714284,45113.59226666667
2016-10-19,41146.554,3943.0,51.59,395,0.0,2,10,2016,0,0,41452.915,45027.814,44773.19435714286,45289.1008
2016-10-20,30972.826,3572.0,50.31,206,0.0,3,10,2016,0,0,34579.093,44512.632999999994,45265.41242857143,45210.46826666666
2016-10-21,41260.355,4374.0,50.61,414,0.0,4,10,2016,0,0,41866.862,44425.98914285714,45055.91678571428,45284.95940000001
2016-10-22,54096.742,5016.0,50.61,213,0.0,5,10,2016,1,0,55545.866,44218.97142857143,44412.24814285715,46088.13233333334
2016-10-23,61643.568,4996.0,50.61,232,0.0,6,10,2016,1,0,69787.578,43055.54142857143,43971.54942857143,46858.74013333334
2016-10-24,35095.349,3611.0,50.18,195,0.0,0,10,2016,0,0,39498.063,42426.582285714285,43675.099500000004,46150.97466666667
2016-10-25,31603.802,3619.0,49.45,191,0.0,1,10,2016,0,0,32770.682,42259.88514285714,43665.7325,45200.934133333336
2016-10-26,42518.405,4039.0,48.75,560,0.0,2,10,2016,0,0,41146.554,42455.86385714286,43741.83892857143,45417.19506666667
2016-10-27,30103.341,3569.0,49.71,276,0.0,3,10,2016,0,0,30972.826,42331.65171428572,43422.14235714286,45340.925266666665
2016-10-28,41093.272,4178.0,48.72,485,0.0,4,10,2016,0,0,41260.355,42307.78271428571,43366.885928571435,45377.222433333336
2016-10-29,55403.612,4887.0,48.72,300,0.0,5,10,2016,1,0,54096.742,42494.47842857143,43356.72492857143,46192.49286666667
2016-10-30,60294.568,5159.0,48.72,309,0.0,6,10,2016,1,0,61643.568,42301.764142857144,42678.652785714294,46681.559166666666
2016-10-31,34356.684,3768.0,46.83,287,0.0,0,10,2016,0,1,35095.349,42196.24057142857,42311.41142857143,45345.01533333333
2016-11-01,41053.585,4240.0,46.66,322,0.0,1,11,2016,0,0,31603.802,43546.209571428575,42903.04735714286,43900.174000000006
2016-11-02,64193.938,5341.0,45.32,529,1.0,2,11,2016,0,0,42518.405,46642.71428571428,44549.289071428575,44484.38046666666
2016-11-03,44037.457,4186.0,44.66,323,1.0,3,11,2016,0,0,30103.341,48633.302285714286,45482.477000000006,44768.3003
2016-11-04,53071.612,4421.0,44.07,476,1.0,4,11,2016,0,0,41093.272,50344.493714285716,46326.13821428572,44920.79456666667
2016-11-05,55926.423,4725.0,44.07,312,0.0,5,11,2016,1,0,55403.612,50419.181,46456.82971428571,45982.2829
2016-11-06,72968.874,5325.0,44.07,294,1.0,6,11,2016,1,0,60294.568,52229.796142857136,47265.78014285715,46941.4689
2016-11-07,44381.674,3952.0,44.88,260,1.0,0,11,2016,0,0,34356.684,53661.93757142856,47929.08907142857,46317.2546
2016-11-08,43099.82,3874.0,44.96,259,0.0,1,11,2016,0,0,41053.585,53954.25685714285,48750.23321428571,45493.47026666666
2016-11-09,51967.739,4337.0,45.2,544,0.0,2,11,2016,0,0,64193.938,52207.657,49425.18564285715,45917.53996666667
2016-11-10,35040.921,3586.0,44.62,287,1.0,3,11,2016,0,0,44037.457,50922.43757142858,49777.86992857143,46027.73933333333
2016-11-11,41853.434,4068.0,43.39,464,1.0,4,11,2016,0,0,53071.612,49319.84071428572,49832.16721428571,46041.08996666667
2016-11-12,64956.136,5191.0,43.39,319,1.0,5,11,2016,1,0,55926.423,50609.79971428571,50514.49035714286,47053.65806666667
2016-11-13,81774.115,5690.0,43.39,309,0.0,6,11,2016,1,0,72968.874,51867.69128571429,52048.743714285716,48383.89983333334
2016-11-14,43320.354,4032.0,43.29,291,0.0,0,11,2016,0,0,44381.674,51716.07414285715,52689.00585714286,47976.38276666667
2016-11-15,30161.505,3387.0,45.86,271,0.0,1,11,2016,0,1,43099.82,49867.74342857143,51911.00014285714,46655.513666666666
2016-11-16,52432.886,4236.0,45.56,628,0.0,2,11,2016,0,0,51967.739,49934.19300000001,51070.924999999996,47086.67443333333
2016-11-17,35163.959,3940.0,45.37,274,0.0,3,11,2016,0,0,35040.921,49951.769857142855,50437.10371428571,47166.450333333334
2016-11-18,44802.789,4491.0,45.69,484,0.0,4,11,2016,0,0,41853.434,50373.10628571429,49846.4735,47288.32483333334
2016-11-19,64539.714,5332.0,45.69,299,0.0,5,11,2016,1,0,64956.136,50313.61742857143,50461.70857142857,48407.221099999995
2016-11-20,74002.904,5539.0,45.69,296,0.0,6,11,2016,1,0,81774.115,49203.44442857143,50535.56785714285,49498.6394
2016-11-21,40351.67,4124.0,47.48,294,0.0,0,11,2016,0,0,43320.354,48779.34671428572,50247.71042857143,49040.47033333333
2016-11-22,35127.194,4328.0,48.07,285,0.0,1,11,2016,0,0,30161.505,49488.73085714285,49678.23714285715,48156.5912
2016-11-23,47418.294,4771.0,46.72,564,0.0,2,11,2016,0,0,52432.886,48772.360571428566,49353.27678571428,48567.35603333334
2016-11-24,35064.217,4239.0,46.72,294,0.0,3,11,2016,0,0,35163.959,48758.111714285704,49354.94078571429,48682.7032
2016-11-25,45537.223,4988.0,46.72,504,1.0,4,11,2016,0,0,44802.789,48863.030857142854,49618.06857142857,48783.33046666667
2016-11-26,57208.691,5423.0,46.72,318,0.0,5,11,2016,1,0,64539.714,47815.74185714285,49064.67964285715,49686.84213333333
2016-11-27,72627.043,5616.0,46.72,330,0.0,6,11,2016,1,0,74002.904,47619.19028571429,48411.317357142856,50737.96783333333
2016-11-28,42288.062,4168.0,45.66,304,1.0,0,11,2016,0,0,40351.67,47895.81771428571,48337.582214285714,50300.78283333333
2016-11-29,34580.338,3733.0,45.29,296,0.0,1,11,2016,0,0,35127.194,47817.69542857143,48653.213142857145,49443.641833333335
2016-11-30,48603.833,4575.0,49.41,538,0.0,2,11,2016,0,1,47418.294,47987.058142857146,48379.709357142856,49918.5468
2016-12-01,40360.125,4264.0,51.08,320,0.0,3,12,2016,0,0,35064.217,48743.616428571426,48750.86407142858,49895.43146666666
2016-12-02,49923.706,4469.0,51.7,543,0.0,4,12,2016,0,0,45537.223,49370.25685714286,49116.643857142866,49419.757066666665
2016-12-03,60689.26,5020.0,51.7,358,0.0,5,12,2016,1,0,57208.691,49867.48100000001,48841.611428571436,49974.81716666666
2016-12-04,74990.137,5697.0,51.7,346,0.0,6,12,2016,1,0,72627.043,50205.06585714286,48912.128071428575,50705.43466666667
2016-12-05,42271.638,4339.0,51.72,313,1.0,0,12,2016,0,0,42288.062,50202.71957142857,49049.26864285714,50250.275166666666
2016-12-06,59485.279,5167.0,50.95,365,1.0,1,12,2016,0,0,34580.338,53760.56828571429,50789.13185714286,49800.822
2016-12-07,52736.003,4707.0,49.85,727,0.0,2,12,2016,0,0,48603.833,54350.878285714294,51168.96821428571,50079.299633333336
2016-12-08,39610.095,4362.0,50.84,373,1.0,3,12,2016,0,0,40360.125,54243.73114285715,51493.673785714294,49962.97546666666
2016-12-09,50764.904,5252.0,51.51,589,0.0,4,12,2016,0,0,49923.706,54363.90228571429,51867.07957142858,49922.880966666664
2016-12-10,55596.464,5389.0,51.51,417,0.0,5,12,2016,1,0,60689.26,53636.36,51751.92050000001,50608.06573333334
2016-12-11,66153.824,5559.0,51.51,406,0.0,6,12,2016,1,0,74990.137,52374.02957142858,51289.54771428571,51418.078733333336
2016-12-12,47791.762,4509.0,52.74,353,0.0,0,12,2016,0,0,42271.638,53162.618714285716,51682.66914285714,50845.93293333333
2016-12-13,41618.601,4604.0,52.99,375,0.0,1,12,2016,0,0,59485.279,50610.23614285714,52185.40221428571,49507.415799999995
2016-12-14,56274.403,5186.0,51.01,604,0.0,2,12,2016,0,0,52736.003,51115.72185714285,52733.30007142857,49939.21743333333
2016-12-15,41596.527,5125.0,50.9,387,0.0,3,12,2016,0,1,39610.095,51399.49785714286,52821.6145,50320.38483333334
2016-12-16,51177.514,5473.0,51.93,598,0.0,4,12,2016,0,0,50764.904,51458.44214285714,52911.17221428571,50278.5391
2016-12-17,69096.303,6379.0,51.93,411,0.0,5,12,2016,1,0,55596.464,53386.99057142857,53511.67528571428,51409.61723333333
2016-12-18,78847.206,6558.0,51.93,448,0.0,6,12,2016,1,0,66153.824,55200.33085714286,53787.18021428572,52544.43113333333
2016-12-19,54399.305,5800.0,52.13,397,0.0,0,12,2016,0,0,47791.762,56144.26557142857,54653.442142857144,52206.4175
2016-12-20,56565.046,6241.0,52.22,394,0.0,1,12,2016,0,0,41618.601,58279.47200000001,54444.85407142857,51625.15556666666
2016-12-21,68210.468,7597.0,51.44,629,1.0,2,12,2016,0,0,56274.403,59984.62414285715,55550.173,52553.78216666667
2016-12-22,58210.677,7275.0,51.98,398,1.0,3,12,2016,0,0,41596.527,62358.07414285715,56878.786,53323.23159999999
2016-12-23,63376.188,8307.0,52.01,583,1.0,4,12,2016,0,0,51177.514,64100.741857142864,57779.592,53855.1614
2016-12-24,53827.752,7430.0,52.01,379,1.0,5,12,2016,1,0,69096.303,61919.52028571429,57653.255428571436,54480.61256666667
2016-12-26,57689.675,5665.0,52.01,414,1.0,0,12,2016,0,0,78847.206,58897.015857142855,57048.673357142856,54885.694299999996
2016-12-27,39636.505,4675.0,52.82,367,0.0,1,12,2016,0,0,54399.305,56788.044428571426,56466.155000000006,54299.95476666667
2016-12-28,49209.296,5196.0,54.01,659,0.0,2,12,2016,0,0,56565.046,55737.223,57008.347499999996,53519.3632
2016-12-29,42237.328,4802.0,53.8,429,0.0,3,12,2016,0,0,68210.468,52026.77442857142,56005.69928571429,53517.67206666667
2016-12-30,59994.378,6360.0,53.75,647,0.0,4,12,2016,0,0,58210.677,52281.58885714286,57319.83149999999,54364.806733333324
2016-12-31,51241.684,5598.0,53.75,432,1.0,5,12,2016,1,1,63376.188,50548.088285714286,57324.41507142857,54452.735100000005
2017-01-02,83303.56,5701.0,53.75,322,1.0,0,1,2017,0,0,53827.752,54758.918,58339.21914285714,55884.18293333334
2017-01-03,56728.483,4639.0,52.36,295,0.0,1,1,2017,0,0,57689.675,54621.604857142855,56759.31035714286,56111.00883333334
2017-01-04,56626.504,4569.0,53.26,597,0.0,2,1,2017,0,0,39636.505,57048.747571428576,56918.396,55975.583633333335
2017-01-05,41374.229,4105.0,53.77,230,0.0,3,1,2017,0,0,49209.296,55929.45228571428,55833.33764285715,54855.05336666667
2017-01-06,51259.906,4881.0,53.98,427,0.0,4,1,2017,0,0,42237.328,57218.392,54622.58321428572,55154.6623
2017-01-07,71558.659,5608.0,53.98,273,0.0,5,1,2017,1,0,59994.378,58870.432142857135,55576.0105,55557.1083
2017-01-08,74005.673,5305.0,53.98,234,0.0,6,1,2017,1,0,51241.684,62122.43057142857,56335.25942857143,56266.0973
2017-01-09,41606.73,4115.0,51.95,230,0.0,0,1,2017,0,0,83303.56,56165.74057142857,55462.32928571429,56332.6518
2017-01-10,38348.604,3899.0,50.82,230,0.0,1,1,2017,0,0,56728.483,53540.04357142858,54080.82421428571,55918.77513333333
2017-01-11,49929.149,4271.0,52.19,460,0.0,2,1,2017,0,0,56626.504,52583.27857142857,54816.01307142857,55729.86463333333
2017-01-12,36047.835,3838.0,53.01,232,0.0,3,1,2017,0,0,41374.229,51822.36514285714,53875.90871428572,54726.331666666665
2017-01-13,47170.509,4550.0,52.36,470,0.0,4,1,2017,0,0,51259.906,51238.165571428566,54228.27878571428,54705.62323333334
2017-01-14,66040.221,5168.0,52.36,263,0.0,5,1,2017,1,0,71558.659,50449.817285714285,54660.12471428572,55519.677233333336
2017-01-15,74301.677,5459.0,52.36,238,0.0,6,1,2017,1,1,74005.673,50492.10357142857,56307.26707142858,56120.58636666667
2017-01-16,43028.068,4063.0,52.36,222,0.0,0,1,2017,0,0,41606.73,50695.15185714286,53430.446214285716,56168.3044
2017-01-17,38083.865,3787.0,52.45,237,0.0,1,1,2017,0,0,38348.604,50657.332,52098.68778571428,55731.84943333334
2017-01-18,46880.968,4237.0,51.12,481,0.0,2,1,2017,0,0,49929.149,50221.877571428566,51402.57807142857,54991.338266666666
2017-01-19,31917.297,3470.0,51.39,235,0.0,3,1,2017,0,0,36047.835,49631.80071428571,50727.08292857143,53427.007966666664
2017-01-20,42441.406,3997.0,52.33,410,0.0,4,1,2017,0,0,47170.509,48956.21457142858,50097.190071428566,53028.41133333333
2017-01-21,70368.154,5486.0,52.33,233,0.0,5,1,2017,1,0,66040.221,49574.49071428571,50012.153999999995,53488.51493333334
2017-01-22,71627.723,5286.0,52.33,247,0.0,6,1,2017,1,0,74301.677,49192.49728571429,49842.30042857143,53602.42343333333
2017-01-23,40357.521,3982.0,52.77,215,0.0,0,1,2017,0,0,43028.068,48810.99057142857,49753.071214285716,53007.31823333333
2017-01-24,35158.765,3637.0,52.38,252,0.0,1,1,2017,0,0,38083.865,48393.11914285715,49525.22557142858,52066.737466666666
2017-01-25,43958.34,3994.0,52.14,482,0.0,2,1,2017,0,0,46880.968,47975.60085714286,49098.73921428572,51737.75706666666
2017-01-26,32603.411,3663.0,53.24,189,0.0,3,1,2017,0,0,31917.297,48073.61714285715,48852.708928571425,50901.54826666667
2017-01-27,41966.116,4619.0,53.18,376,0.0,4,1,2017,0,0,42441.406,48005.718571428566,48480.96657142857,50979.20196666666
2017-01-28,62583.34,5224.0,53.18,204,0.0,5,1,2017,1,0,70368.154,46893.60228571429,48234.0465,51425.00343333334
2017-01-29,64922.437,4946.0,53.18,189,0.0,6,1,2017,1,0,71627.723,45935.70428571429,47564.10078571428,52181.17373333333
2017-01-30,34724.349,3592.0,52.63,169,0.0,0,1,2017,0,0,40357.521,45130.96542857143,46970.978,51338.83943333334
2017-01-31,37849.519,3833.0,52.75,203,0.0,1,1,2017,0,1,35158.765,45515.358857142855,46954.239,50892.433933333334
2017-02-01,57784.501000000004,4562.0,53.9,412,0.0,2,2,2017,0,0,43958.34,47490.52471428572,47733.06278571428,50041.798633333325
2017-02-02,37197.464,3917.0,53.55,184,0.0,3,2,2017,0,0,32603.411,48146.81799999999,48110.21757142857,49390.76466666666
2017-02-03,47677.095,4569.0,53.81,406,0.0,4,2,2017,0,0,41966.116,48962.67214285715,48484.19535714285,49092.45103333333
2017-02-04,67166.708,5381.0,53.81,215,0.0,5,2,2017,1,0,62583.34,49617.439,48255.52064285715,49952.20033333333
2017-02-05,69034.606,5316.0,53.81,186,0.0,6,2,2017,1,0,64922.437,50204.89171428571,48070.298,50544.69033333333
2017-02-06,40100.564,3866.0,53.01,196,0.0,0,2,2017,0,0,34724.349,50972.92242857143,48051.943928571425,49496.087166666664
2017-02-07,35285.188,3868.0,52.19,227,0.0,1,2,2017,0,0,37849.519,50606.589428571424,48060.974142857136,48205.40433333333
2017-02-08,51131.512,4581.0,52.37,521,0.0,2,2,2017,0,0,57784.501000000004,49656.16242857143,48573.34357142857,48522.897066666665
2017-02-09,36626.448,3956.0,52.99,148,0.0,3,2,2017,0,0,37197.464,49574.58871428572,48860.70335714286,48465.49186666667
2017-02-10,48480.344,4772.0,53.84,360,0.0,4,2,2017,0,0,47677.095,49689.33857142857,49326.00535714285,48417.198366666664
2017-02-11,56516.061,5066.0,53.84,153,0.0,5,2,2017,1,0,67166.708,48167.81757142857,48892.628285714294,49099.47256666667
2017-02-12,64286.342,4949.0,53.84,161,0.0,6,2,2017,1,0,69034.606,47489.49414285714,48847.19292857143,49670.00033333334
2017-02-13,41876.946,4538.0,52.96,147,0.0,0,2,2017,0,0,40100.564,47743.263,49358.09271428571,48864.55783333334
2017-02-14,29296.029,4229.0,53.21,148,0.0,1,2,2017,0,0,35285.188,46887.66885714285,48747.12914285714,47364.36956666666
2017-02-15,42805.625,3840.0,53.11,442,0.0,2,2,2017,0,1,51131.512,45698.256428571425,47677.209428571434,47356.95479999999
2017-02-16,36226.026,3928.0,53.41,168,0.0,3,2,2017,0,0,36626.448,45641.05328571428,47607.820999999996,47295.02683333333
